50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1031.8875	 34227	 2	 Protocol_Missing: 0	 0.0	 0.0	 951.1541666666668	 80.73333333333332	 0.0	 31459.0	 2768.0	 6.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1195.0458333333327	 39437	 2	 Protocol_Missing: 0	 0.0	 0.0	 1053.820833333333	 141.225	 0.0	 34595.0	 4842.0	 8.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1314.279166666666	 43525	 2	 Protocol_Missing: 0	 0.0	 0.0	 1128.3999999999996	 185.87916666666663	 0.0	 37152.0	 6373.0	 8.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1448.9416666666657	 47758	 2	 Protocol_Missing: 0	 0.0	 0.0	 1214.7624999999994	 234.17916666666665	 0.0	 39729.0	 8029.0	 10.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1551.5208333333328	 51275	 2	 Protocol_Missing: 0	 0.0	 0.0	 1279.3374999999994	 272.18333333333317	 0.0	 41943.0	 9332.0	 10.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1668.6249999999993	 55098	 2	 Protocol_Missing: 0	 0.0	 0.0	 1352.224999999999	 316.3999999999999	 0.0	 44250.0	 10848.0	 11.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1751.7499999999995	 58140	 2	 Protocol_Missing: 0	 0.0	 0.0	 1402.129166666666	 349.6208333333333	 0.0	 46153.0	 11987.0	 10.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1848.9624999999987	 61281	 2	 Protocol_Missing: 0	 0.0	 0.0	 1463.1166666666654	 385.8458333333333	 0.0	 48052.0	 13229.0	 11.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1932.4374999999986	 64143	 2	 Protocol_Missing: 0	 0.0	 0.0	 1514.3041666666654	 418.13333333333327	 0.0	 49807.0	 14336.0	 11.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1037.6916666666666	 34234	 2	 Protocol_Missing: 0	 0.0	 0.0	 958.0083333333334	 79.68333333333331	 0.0	 31502.0	 2732.0	 7.0	 
