50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 865.9291666666564	 13893	 2	 Protocol_Missing: 0	 484.40000000000003	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1563.041666666555	 28718	 2	 Protocol_Missing: 0	 869.1666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2130.362499999809	 40053	 2	 Protocol_Missing: 0	 1135.0500000000002	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 2840.19166666667	 55506	 2	 Protocol_Missing: 0	 1534.3999999999992	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3476.666666666856	 69212	 2	 Protocol_Missing: 0	 1884.3999999999999	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 4244.304166667006	 86263	 2	 Protocol_Missing: 0	 2327.4999999999986	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 5120.38333333437	 107433	 2	 Protocol_Missing: 0	 2906.6624999999985	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5444.016666668022	 110972	 2	 Protocol_Missing: 0	 2934.3999999999983	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 6095.133333335209	 124604	 2	 Protocol_Missing: 0	 3284.3999999999987	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 891.2166666666556	 14376	 2	 Protocol_Missing: 0	 504.58333333333337	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1581.9416666665547	 28790	 2	 Protocol_Missing: 0	 869.1666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2225.2416666665067	 42922	 2	 Protocol_Missing: 0	 1233.75	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 2706.3749999999495	 51494	 2	 Protocol_Missing: 0	 1406.5333333333328	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3649.5375000002255	 74371	 2	 Protocol_Missing: 0	 2041.4333333333332	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 3860.0041666669376	 74047	 2	 Protocol_Missing: 0	 1955.0999999999992	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 4687.2291666673955	 93542	 2	 Protocol_Missing: 0	 2476.0458333333318	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5565.495833334794	 114561	 2	 Protocol_Missing: 0	 3056.6666666666647	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 6507.812500002229	 138177	 2	 Protocol_Missing: 0	 3694.9499999999985	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 893.2291666666557	 14445	 2	 Protocol_Missing: 0	 504.58333333333337	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1667.6624999998658	 31729	 2	 Protocol_Missing: 0	 973.4666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2224.1041666665074	 43075	 2	 Protocol_Missing: 0	 1233.75	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 3052.4375000000678	 61247	 2	 Protocol_Missing: 0	 1726.1999999999987	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3319.3125000001223	 64393	 2	 Protocol_Missing: 0	 1727.3666666666666	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 4037.95000000027	 80148	 2	 Protocol_Missing: 0	 2141.299999999999	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 5221.708333334465	 110907	 2	 Protocol_Missing: 0	 3014.3166666666652	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5197.587500001143	 102907	 2	 Protocol_Missing: 0	 2689.8666666666654	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 6385.4000000021115	 133980	 2	 Protocol_Missing: 0	 3558.0999999999985	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1095.9083333333158	 19858	 2	 Protocol_Missing: 0	 726.6000000000007	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1552.3083333332218	 28734	 2	 Protocol_Missing: 0	 869.1666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2210.220833333174	 42983	 2	 Protocol_Missing: 0	 1233.75	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 2958.7833333333742	 59380	 2	 Protocol_Missing: 0	 1662.2666666666655	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3511.6666666668566	 69260	 2	 Protocol_Missing: 0	 1884.3999999999999	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 4429.395833333811	 92225	 2	 Protocol_Missing: 0	 2513.6999999999985	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 5129.366666667705	 107741	 2	 Protocol_Missing: 0	 2906.6624999999985	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5342.516666667917	 107108	 2	 Protocol_Missing: 0	 2812.133333333332	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 5837.941666668371	 115786	 2	 Protocol_Missing: 0	 3010.699999999999	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 839.6499999999918	 13376	 2	 Protocol_Missing: 0	 464.2166666666667	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1555.3416666665548	 28646	 2	 Protocol_Missing: 0	 869.1666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2164.720833333154	 41423	 2	 Protocol_Missing: 0	 1184.4	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 2701.8833333332823	 51532	 2	 Protocol_Missing: 0	 1406.5333333333328	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3717.9916666668923	 76718	 2	 Protocol_Missing: 0	 2119.95	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 4238.820833333673	 86267	 2	 Protocol_Missing: 0	 2327.4999999999986	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 5337.237500001224	 114484	 2	 Protocol_Missing: 0	 3121.970833333332	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5568.441666668127	 114662	 2	 Protocol_Missing: 0	 3056.6666666666647	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 6242.483333335326	 129272	 2	 Protocol_Missing: 0	 3421.2499999999986	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 827.5166666666586	 13344	 2	 Protocol_Missing: 0	 464.2166666666667	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1545.0458333332292	 27717	 2	 Protocol_Missing: 0	 834.4000000000001	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2379.6208333332265	 47639	 2	 Protocol_Missing: 0	 1381.7999999999997	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 3020.850000000067	 61508	 2	 Protocol_Missing: 0	 1726.1999999999987	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 3638.395833333559	 74181	 2	 Protocol_Missing: 0	 2041.4333333333332	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 4609.033333333955	 98192	 2	 Protocol_Missing: 0	 2699.8999999999983	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 4935.2041666675605	 100508	 2	 Protocol_Missing: 0	 2691.354166666665	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 5338.579166667917	 106973	 2	 Protocol_Missing: 0	 2812.133333333332	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 6095.891666668542	 124630	 2	 Protocol_Missing: 0	 3284.3999999999987	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 832.5041666666629	 12363	 2	 Protocol_Missing: 0	 423.85	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1558.3166666665554	 28748	 2	 Protocol_Missing: 0	 869.1666666666667	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 2145.47083333314	 39995	 2	 Protocol_Missing: 0	 1135.0500000000002	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 3215.9750000001504	 67430	 2	 Protocol_Missing: 0	 1917.9999999999982	 
