50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 187.54166666666663	 5278	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 301.58333333333337	 9188	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 420.29166666666686	 13066	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 517.1250000000001	 16194	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 620.2875000000001	 19731	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 709.975	 22806	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 799.3125000000001	 25677	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 892.5291666666668	 28873	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 974.9541666666665	 31507	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 182.9333333333333	 5120	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 314.2708333333334	 9431	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 421.07916666666677	 13093	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 523.9500000000002	 16620	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 618.0708333333336	 19655	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 724.0041666666671	 22711	 2	 Protocol_Missing: 0	 0.0	 
