50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1041.4541666666667	 34363	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1201.783333333333	 39668	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1316.379166666666	 43597	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1446.9874999999988	 47883	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1552.5124999999994	 51501	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1646.2833333333324	 54716	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1756.7666666666653	 58312	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1856.195833333332	 61721	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1923.5124999999991	 64221	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1033.4916666666668	 34090	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1192.5958333333326	 39353	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1320.6083333333327	 43742	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1440.337499999999	 47847	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1580.5708333333323	 52271	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1665.066666666666	 55168	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1752.537499999999	 58167	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1839.2791666666658	 61141	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1923.9208333333322	 64043	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1037.3416666666667	 34222	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1193.529166666666	 39385	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1338.2541666666662	 44155	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1439.0249999999992	 47610	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1565.6083333333327	 51758	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1661.5666666666655	 55048	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1753.7041666666655	 58207	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1846.074999999999	 61182	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1931.7374999999981	 64311	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1035.7083333333333	 34166	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1195.3666666666659	 39256	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1333.0624999999989	 43977	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1438.9666666666658	 47608	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1543.7916666666658	 51010	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1677.7249999999988	 55602	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1765.749999999999	 58620	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1835.8958333333323	 61217	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1929.8708333333327	 64055	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1037.5749999999998	 34230	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1210.0666666666662	 39760	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1319.2958333333327	 43697	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1449.9333333333327	 47792	 2	 Protocol_Missing: 0	 0.0	 
50000	2500	47500	 sysNum: 	25000	 MissingNum: 	0	 1536.3541666666658	 50947	 2	 Protocol_Missing: 0	 0.0	 
50000	3000	47000	 sysNum: 	25000	 MissingNum: 	0	 1656.4916666666659	 55066	 2	 Protocol_Missing: 0	 0.0	 
50000	3499	46501	 sysNum: 	24999	 MissingNum: 	0	 1755.541666666666	 58270	 2	 Protocol_Missing: 0	 0.0	 
50000	4000	46000	 sysNum: 	25000	 MissingNum: 	0	 1841.5833333333321	 61028	 2	 Protocol_Missing: 0	 0.0	 
50000	4500	45500	 sysNum: 	25000	 MissingNum: 	0	 1934.7708333333326	 64223	 2	 Protocol_Missing: 0	 0.0	 
50000	500	49500	 sysNum: 	25000	 MissingNum: 	0	 1035.8541666666665	 34171	 2	 Protocol_Missing: 0	 0.0	 
50000	1000	49000	 sysNum: 	25000	 MissingNum: 	0	 1197.2916666666658	 39514	 2	 Protocol_Missing: 0	 0.0	 
50000	1500	48500	 sysNum: 	25000	 MissingNum: 	0	 1315.941666666666	 43582	 2	 Protocol_Missing: 0	 0.0	 
50000	2000	48000	 sysNum: 	25000	 MissingNum: 	0	 1446.7249999999992	 47874	 2	 Protocol_Missing: 0	 0.0	 
