50000	5000	45000	 sysNum: 	25000	 MissingNum: 	0	 29982.61666664973	 197514	 2	 Protocol_Missing: 25000	 0.0	 
50000	10000	40000	 sysNum: 	25000	 MissingNum: 	0	 30033.07499998268	 199028	 2	 Protocol_Missing: 25000	 0.0	 
50000	15000	35000	 sysNum: 	25000	 MissingNum: 	0	 30017.866666649395	 198750	 2	 Protocol_Missing: 25000	 0.0	 
50000	20000	30000	 sysNum: 	25000	 MissingNum: 	0	 30012.349999982893	 198056	 2	 Protocol_Missing: 25000	 0.0	 
50000	25000	25000	 sysNum: 	25000	 MissingNum: 	0	 30061.96666664893	 199974	 2	 Protocol_Missing: 25000	 0.0	 
50000	30000	20000	 sysNum: 	25000	 MissingNum: 	0	 30029.541666649195	 198810	 2	 Protocol_Missing: 25000	 0.0	 
50000	35000	15000	 sysNum: 	25000	 MissingNum: 	0	 30012.033333316187	 198286	 2	 Protocol_Missing: 25000	 0.0	 
50000	40000	10000	 sysNum: 	25000	 MissingNum: 	0	 30011.849999982438	 197876	 2	 Protocol_Missing: 25000	 0.0	 
50000	45000	5000	 sysNum: 	25000	 MissingNum: 	0	 30027.6416666492	 198642	 2	 Protocol_Missing: 25000	 0.0	 
50000	5000	45000	 sysNum: 	25000	 MissingNum: 	0	 30013.124999982738	 198482	 2	 Protocol_Missing: 25000	 0.0	 
50000	10000	40000	 sysNum: 	25000	 MissingNum: 	0	 30024.849999982645	 198728	 2	 Protocol_Missing: 25000	 0.0	 
50000	15000	35000	 sysNum: 	25000	 MissingNum: 	0	 30018.266666649368	 197982	 2	 Protocol_Missing: 25000	 0.0	 
50000	20000	30000	 sysNum: 	25000	 MissingNum: 	0	 30015.624999982603	 198314	 2	 Protocol_Missing: 25000	 0.0	 
50000	25000	25000	 sysNum: 	25000	 MissingNum: 	0	 29961.27499998309	 196574	 2	 Protocol_Missing: 25000	 0.0	 
50000	30000	20000	 sysNum: 	25000	 MissingNum: 	0	 29980.19166664958	 197400	 2	 Protocol_Missing: 25000	 0.0	 
50000	35000	15000	 sysNum: 	25000	 MissingNum: 	0	 30049.49999998234	 199262	 2	 Protocol_Missing: 25000	 0.0	 
50000	40000	10000	 sysNum: 	25000	 MissingNum: 	0	 30011.23333331613	 198136	 2	 Protocol_Missing: 25000	 0.0	 
50000	45000	5000	 sysNum: 	25000	 MissingNum: 	0	 29988.016666649593	 197442	 2	 Protocol_Missing: 25000	 0.0	 
