50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 7366.741666669403	 158358	 2	 Protocol_Missing: 0	 4240.133333333333	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 7062.650000002727	 148508	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 6168.75000000194	 118628	 2	 Protocol_Missing: 0	 3028.666666666666	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 7052.966666669396	 148560	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6602.691666669	 133698	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 6459.89166666887	 128610	 2	 Protocol_Missing: 0	 3331.533333333333	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 7064.0208333360615	 148555	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6459.687500002205	 128795	 2	 Protocol_Missing: 0	 3331.533333333333	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 6605.608333335668	 133414	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6605.812500002334	 133805	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6589.975000002335	 133262	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 6905.820833335927	 143707	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 6600.270833335667	 133615	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6460.241666668869	 128814	 2	 Protocol_Missing: 0	 3331.533333333333	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 6605.870833335667	 133615	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 6895.4083333359295	 143542	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6329.545833335405	 123949	 2	 Protocol_Missing: 0	 3180.0999999999995	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 7209.183333336067	 153340	 2	 Protocol_Missing: 0	 4088.7	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6944.816666669266	 143892	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6444.550000002201	 128468	 2	 Protocol_Missing: 0	 3331.533333333333	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 7068.716666669397	 148524	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 7397.366666669403	 158640	 2	 Protocol_Missing: 0	 4240.133333333333	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6935.745833335931	 143773	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 6484.829166668871	 128697	 2	 Protocol_Missing: 0	 3331.533333333333	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 6622.2916666690035	 133794	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6775.854166669133	 138867	 2	 Protocol_Missing: 0	 3634.3999999999996	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 6892.025000002595	 143426	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6601.145833335667	 133837	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6747.620833335797	 138667	 2	 Protocol_Missing: 0	 3634.3999999999996	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 7202.562500002736	 153497	 2	 Protocol_Missing: 0	 4088.7	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 6747.037500002464	 138647	 2	 Protocol_Missing: 0	 3634.3999999999996	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6905.908333335928	 143710	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 8752.187500002006	 203747	 2	 Protocol_Missing: 0	 5603.033333333334	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 7050.225000002727	 148658	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 7191.945833336066	 153517	 2	 Protocol_Missing: 0	 4088.7	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 7074.900000002728	 148544	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6753.745833335797	 138685	 2	 Protocol_Missing: 0	 3634.3999999999996	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 7056.8458333360595	 148501	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 7672.554166669404	 168459	 2	 Protocol_Missing: 0	 4543.0	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 7496.475000002733	 163382	 2	 Protocol_Missing: 0	 4391.566666666667	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6592.425000002333	 133538	 2	 Protocol_Missing: 0	 3482.9666666666662	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 8255.50833333601	 188638	 2	 Protocol_Missing: 0	 5148.733333333334	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 7068.308333336062	 148702	 2	 Protocol_Missing: 0	 3937.2666666666664	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6876.420833335928	 143083	 2	 Protocol_Missing: 0	 3785.833333333333	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 6596.070833335666	 133663	 2	 Protocol_Missing: 0	 3482.9666666666662	 
