50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6332.300000000908	 74716	 2	 Protocol_Missing: 0	 2083.5499999999984	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6318.245833334239	 74277	 2	 Protocol_Missing: 0	 2070.74583333333	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 6268.49166666756	 73958	 2	 Protocol_Missing: 0	 2022.2416666666645	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 6284.245833334236	 74157	 2	 Protocol_Missing: 0	 2039.2458333333311	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6280.108333334233	 74058	 2	 Protocol_Missing: 0	 2036.3583333333304	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 6264.158333334226	 73554	 2	 Protocol_Missing: 0	 2021.658333333331	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 6307.750000000908	 75297	 2	 Protocol_Missing: 0	 2066.924999999998	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6249.787500000886	 73723	 2	 Protocol_Missing: 0	 2009.7874999999976	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 6288.175000000907	 74506	 2	 Protocol_Missing: 0	 2049.424999999998	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6272.21666666756	 73616	 2	 Protocol_Missing: 0	 2023.4666666666637	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6293.016666667572	 74372	 2	 Protocol_Missing: 0	 2045.5166666666644	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 6257.291666667554	 73382	 2	 Protocol_Missing: 0	 2011.0416666666638	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 6277.858333334232	 74130	 2	 Protocol_Missing: 0	 2032.8583333333313	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6278.3000000009	 74572	 2	 Protocol_Missing: 0	 2034.549999999998	 
50000	5000	45000	 sysNum: 	47000	 MissingNum: 	0	 6250.041666667552	 73070	 2	 Protocol_Missing: 0	 2007.5416666666645	 
50000	5000	45000	 sysNum: 	46500	 MissingNum: 	0	 6326.312500000909	 74575	 2	 Protocol_Missing: 0	 2085.0374999999985	 
50000	5000	45000	 sysNum: 	46000	 MissingNum: 	0	 6284.233333334238	 74136	 2	 Protocol_Missing: 0	 2044.2333333333306	 
50000	5000	45000	 sysNum: 	45500	 MissingNum: 	0	 6291.12083333424	 74223	 2	 Protocol_Missing: 0	 2052.3708333333307	 
50000	5000	45000	 sysNum: 	49500	 MissingNum: 	0	 6290.270833334237	 73851	 2	 Protocol_Missing: 0	 2041.520833333331	 
50000	5000	45000	 sysNum: 	49000	 MissingNum: 	0	 6283.6250000009	 74434	 2	 Protocol_Missing: 0	 2036.124999999997	 
50000	5000	45000	 sysNum: 	48500	 MissingNum: 	0	 6284.708333334235	 74514	 2	 Protocol_Missing: 0	 2038.4583333333308	 
50000	5000	45000	 sysNum: 	48000	 MissingNum: 	0	 6318.079166667573	 74741	 2	 Protocol_Missing: 0	 2073.079166666664	 
50000	5000	45000	 sysNum: 	47500	 MissingNum: 	0	 6297.287500000907	 74263	 2	 Protocol_Missing: 0	 2053.537499999998	 
